SIFT_0,SIFT_1,SIFT_2,SIFT_3,SIFT_4,SIFT_5,SIFT_6,SIFT_7,SIFT_8,SIFT_9,SIFT_10,SIFT_11,SIFT_12,SIFT_13,SIFT_14,SIFT_15,SIFT_16,SIFT_17,SIFT_18,SIFT_19,SIFT_20,SIFT_21,SIFT_22,SIFT_23,SIFT_24,SIFT_25,SIFT_26,SIFT_27,SIFT_28,SIFT_29,SIFT_30,SIFT_31,SIFT_32,SIFT_33,SIFT_34,SIFT_35,SIFT_36,SIFT_37,SIFT_38,SIFT_39,SIFT_40,SIFT_41,SIFT_42,SIFT_43,SIFT_44,SIFT_45,SIFT_46,SIFT_47,SIFT_48,SIFT_49,SIFT_50,SIFT_51,SIFT_52,SIFT_53,SIFT_54,SIFT_55,SIFT_56,SIFT_57,SIFT_58,SIFT_59,SIFT_60,SIFT_61,SIFT_62,SIFT_63,SIFT_64,SIFT_65,SIFT_66,SIFT_67,SIFT_68,SIFT_69,SIFT_70,SIFT_71,SIFT_72,SIFT_73,SIFT_74,SIFT_75,SIFT_76,SIFT_77,SIFT_78,SIFT_79,SIFT_80,SIFT_81,SIFT_82,SIFT_83,SIFT_84,SIFT_85,SIFT_86,SIFT_87,SIFT_88,SIFT_89,SIFT_90,SIFT_91,SIFT_92,SIFT_93,SIFT_94,SIFT_95,SIFT_96,SIFT_97,SIFT_98,SIFT_99,SIFT_100,SIFT_101,SIFT_102,SIFT_103,SIFT_104,SIFT_105,SIFT_106,SIFT_107,SIFT_108,SIFT_109,SIFT_110,SIFT_111,SIFT_112,SIFT_113,SIFT_114,SIFT_115,SIFT_116,SIFT_117,SIFT_118,SIFT_119,SIFT_120,SIFT_121,SIFT_122,SIFT_123,SIFT_124,SIFT_125,SIFT_126,SIFT_127,Label
17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,137.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,177.0,21.0,3.0,0.0,0.0,0.0,0.0,47.0,124.0,15.0,39.0,7.0,1.0,0.0,0.0,12.0,0.0,0.0,43.0,5.0,0.0,0.0,0.0,0.0,38.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,128.0,29.0,0.0,0.0,0.0,0.0,5.0,40.0,64.0,177.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,177.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,177.0,17.0,4.0,0.0,0.0,0.0,0.0,17.0,22.0,10.0,41.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,sponges
31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,155.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,173.0,13.0,9.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,136.0,28.0,21.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,37.0,6.0,0.0,1.0,8.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,111.0,1.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,sponges
34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,82.0,5.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0,17.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,188.0,5.0,0.0,0.0,0.0,0.0,1.0,44.0,108.0,1.0,0.0,0.0,0.0,0.0,71.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,17.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,188.0,7.0,0.0,0.0,0.0,0.0,10.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,sponges
34.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,183.0,18.0,0.0,0.0,1.0,0.0,1.0,10.0,62.0,2.0,0.0,0.0,0.0,1.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,2.0,37.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,183.0,4.0,0.0,0.0,1.0,1.0,2.0,56.0,98.0,0.0,0.0,0.0,0.0,0.0,95.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,15.0,29.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,183.0,32.0,0.0,0.0,2.0,1.0,0.0,9.0,183.0,9.0,0.0,0.0,0.0,0.0,14.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,14.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,183.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,183.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,sponges
38.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,180.0,25.0,0.0,0.0,0.0,0.0,1.0,10.0,49.0,2.0,0.0,0.0,0.0,2.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,3.0,39.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,180.0,8.0,0.0,0.0,0.0,1.0,4.0,55.0,92.0,1.0,0.0,0.0,0.0,0.0,111.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,15.0,26.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,180.0,47.0,0.0,0.0,1.0,1.0,0.0,9.0,180.0,14.0,0.0,0.0,0.0,1.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,180.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,180.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,sponges
32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,26.0,0.0,0.0,0.0,0.0,1.0,8.0,45.0,2.0,0.0,0.0,0.0,3.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,2.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,8.0,0.0,0.0,0.0,0.0,7.0,62.0,84.0,1.0,0.0,0.0,0.0,0.0,134.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,17.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,45.0,0.0,0.0,0.0,0.0,1.0,11.0,177.0,13.0,0.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,23.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,sponges
30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,29.0,0.0,0.0,0.0,0.0,1.0,8.0,45.0,3.0,0.0,0.0,0.0,0.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,9.0,0.0,0.0,0.0,0.0,6.0,66.0,83.0,1.0,0.0,0.0,0.0,0.0,132.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,31.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,51.0,0.0,0.0,0.0,0.0,1.0,12.0,173.0,17.0,0.0,0.0,0.0,0.0,21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,sponges
30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,30.0,0.0,0.0,0.0,0.0,1.0,8.0,48.0,3.0,0.0,0.0,0.0,0.0,24.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,173.0,9.0,0.0,0.0,0.0,0.0,5.0,66.0,85.0,1.0,0.0,0.0,0.0,0.0,126.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,38.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,51.0,0.0,0.0,0.0,0.0,0.0,12.0,173.0,17.0,0.0,0.0,0.0,0.0,19.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,sponges
28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,31.0,0.0,0.0,0.0,0.0,1.0,7.0,48.0,3.0,0.0,0.0,0.0,0.0,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,9.0,0.0,0.0,0.0,0.0,5.0,66.0,86.0,1.0,0.0,0.0,0.0,0.0,128.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,36.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,49.0,0.0,0.0,0.0,0.0,0.0,13.0,173.0,17.0,0.0,0.0,0.0,0.0,20.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,sponges
29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,30.0,0.0,0.0,0.0,0.0,1.0,7.0,46.0,3.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,9.0,0.0,0.0,0.0,0.0,6.0,64.0,84.0,1.0,0.0,0.0,0.0,0.0,134.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,32.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,50.0,0.0,0.0,0.0,0.0,1.0,12.0,174.0,16.0,0.0,0.0,0.0,0.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,sponges
29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,30.0,0.0,0.0,0.0,0.0,1.0,7.0,46.0,3.0,0.0,0.0,0.0,0.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,9.0,0.0,0.0,0.0,0.0,6.0,64.0,84.0,1.0,0.0,0.0,0.0,0.0,133.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,31.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,49.0,0.0,0.0,0.0,0.0,1.0,13.0,174.0,16.0,0.0,0.0,0.0,0.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,sponges
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,85.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,126.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,86.0,1.0,0.0,0.0,0.0,0.0,78.0,156.0,17.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,114.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,156.0,42.0,0.0,0.0,0.0,0.0,6.0,56.0,141.0,15.0,0.0,0.0,0.0,0.0,48.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,sponges
26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,25.0,0.0,0.0,0.0,0.0,1.0,10.0,41.0,3.0,0.0,0.0,0.0,0.0,26.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,171.0,6.0,0.0,0.0,0.0,0.0,10.0,83.0,70.0,1.0,0.0,0.0,0.0,0.0,151.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,33.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,44.0,0.0,0.0,0.0,0.0,1.0,15.0,171.0,13.0,0.0,0.0,0.0,0.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,sponges
28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,28.0,0.0,0.0,0.0,0.0,1.0,10.0,39.0,3.0,0.0,0.0,0.0,0.0,28.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,10.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,8.0,0.0,0.0,0.0,0.0,10.0,81.0,69.0,1.0,0.0,0.0,0.0,0.0,149.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,36.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,48.0,0.0,0.0,0.0,0.0,1.0,15.0,170.0,15.0,0.0,0.0,0.0,0.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,sponges
27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,31.0,0.0,0.0,0.0,0.0,1.0,9.0,38.0,3.0,0.0,0.0,0.0,0.0,27.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,11.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,8.0,0.0,0.0,0.0,0.0,10.0,79.0,71.0,1.0,0.0,0.0,0.0,0.0,152.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,36.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,50.0,0.0,0.0,0.0,0.0,1.0,15.0,170.0,16.0,0.0,0.0,0.0,0.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,sponges
28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,31.0,0.0,0.0,0.0,0.0,2.0,9.0,37.0,3.0,0.0,0.0,0.0,0.0,27.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,11.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,8.0,0.0,0.0,0.0,0.0,10.0,78.0,70.0,1.0,0.0,0.0,0.0,0.0,152.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,36.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,50.0,0.0,0.0,0.0,0.0,1.0,15.0,170.0,16.0,0.0,0.0,0.0,0.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,sponges
29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,31.0,0.0,0.0,0.0,0.0,2.0,9.0,37.0,3.0,0.0,0.0,0.0,0.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,9.0,0.0,0.0,0.0,0.0,10.0,78.0,70.0,1.0,0.0,0.0,0.0,0.0,150.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,36.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,51.0,0.0,0.0,0.0,0.0,1.0,15.0,170.0,16.0,0.0,0.0,0.0,0.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,sponges
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,156.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,156.0,40.0,5.0,0.0,0.0,0.0,0.0,48.0,156.0,83.0,45.0,0.0,0.0,0.0,0.0,17.0,3.0,42.0,41.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,156.0,62.0,0.0,0.0,0.0,0.0,2.0,22.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,156.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,101.0,0.0,0.0,0.0,0.0,0.0,sponges
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,153.0,15.0,0.0,0.0,0.0,0.0,0.0,41.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,153.0,37.0,4.0,0.0,0.0,0.0,0.0,52.0,153.0,84.0,35.0,0.0,0.0,0.0,0.0,17.0,11.0,43.0,31.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,153.0,58.0,0.0,0.0,0.0,0.0,2.0,22.0,153.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,153.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,16.0,0.0,0.0,0.0,0.0,2.0,1.0,31.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,113.0,0.0,0.0,0.0,0.0,0.0,sponges
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,154.0,16.0,0.0,0.0,0.0,0.0,0.0,33.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0,38.0,4.0,0.0,0.0,0.0,0.0,46.0,154.0,84.0,35.0,0.0,0.0,0.0,0.0,14.0,13.0,44.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,154.0,55.0,0.0,0.0,0.0,0.0,2.0,22.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,154.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,29.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,29.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,110.0,0.0,0.0,0.0,0.0,0.0,sponges
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,156.0,14.0,0.0,0.0,0.0,0.0,0.0,34.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,156.0,37.0,4.0,0.0,0.0,0.0,0.0,45.0,156.0,84.0,39.0,0.0,0.0,0.0,0.0,15.0,9.0,43.0,39.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,156.0,50.0,0.0,0.0,0.0,0.0,2.0,25.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,156.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,23.0,11.0,0.0,0.0,0.0,0.0,7.0,3.0,25.0,70.0,0.0,0.0,0.0,2.0,2.0,0.0,23.0,95.0,0.0,0.0,0.0,2.0,0.0,sponges
11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,6.0,0.0,0.0,0.0,0.0,7.0,23.0,7.0,0.0,0.0,0.0,0.0,1.0,65.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,102.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,155.0,2.0,0.0,0.0,0.0,0.0,44.0,155.0,26.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,85.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,155.0,45.0,0.0,0.0,0.0,0.0,4.0,46.0,153.0,17.0,0.0,0.0,0.0,0.0,43.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,sponges
1.0,14.0,6.0,3.0,1.0,0.0,0.0,0.0,55.0,52.0,32.0,4.0,1.0,0.0,1.0,15.0,66.0,6.0,25.0,6.0,0.0,1.0,114.0,89.0,5.0,3.0,8.0,4.0,5.0,70.0,141.0,18.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,140.0,25.0,0.0,0.0,2.0,2.0,0.0,7.0,143.0,31.0,0.0,0.0,0.0,1.0,31.0,69.0,34.0,1.0,0.0,7.0,70.0,97.0,58.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,18.0,0.0,0.0,0.0,1.0,0.0,14.0,143.0,91.0,47.0,6.0,0.0,0.0,0.0,28.0,31.0,14.0,85.0,128.0,63.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,133.0,112.0,6.0,0.0,0.0,0.0,0.0,2.0,14.0,142.0,68.0,1.0,0.0,0.0,0.0,stuffed_toys
1.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,48.0,52.0,26.0,3.0,0.0,0.0,1.0,13.0,59.0,6.0,27.0,6.0,0.0,1.0,107.0,85.0,6.0,4.0,10.0,4.0,5.0,67.0,137.0,18.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,129.0,21.0,0.0,0.0,1.0,0.0,0.0,7.0,143.0,25.0,0.0,0.0,0.0,1.0,33.0,79.0,40.0,1.0,1.0,12.0,79.0,106.0,67.0,32.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,18.0,0.0,0.0,0.0,0.0,0.0,11.0,143.0,99.0,54.0,7.0,0.0,0.0,0.0,25.0,35.0,20.0,97.0,143.0,69.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,119.0,112.0,7.0,0.0,0.0,0.0,0.0,1.0,11.0,137.0,73.0,1.0,0.0,0.0,0.0,stuffed_toys
14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,74.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,140.0,6.0,0.0,0.0,0.0,0.0,0.0,82.0,140.0,16.0,0.0,0.0,0.0,0.0,0.0,46.0,75.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,55.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,78.0,0.0,0.0,0.0,0.0,0.0,5.0,140.0,111.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,140.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,106.0,19.0,0.0,0.0,0.0,0.0,0.0,stuffed_toys
